개설강좌,,,,,,,,,,,,,,,,,,,,,,,
390,기초학부,전체,RP408,109,URP,황재윤,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
391,기초학부,전체,RP408,11,URP,유우경,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
392,기초학부,전체,RP408,110,URP,이정협,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
393,기초학부,전체,RP408,111,URP,권혁준,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
394,기초학부,전체,RP408,112,URP,김경대,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
395,기초학부,전체,RP408,113,URP,신동훈,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
396,기초학부,전체,RP408,114,URP,임성훈,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
397,기초학부,전체,RP408,115,URP,김선준,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
398,기초학부,전체,RP408,116,URP,장진호,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
399,기초학부,전체,RP408,117,URP,김예성,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
400,기초학부,전체,RP408,118,URP,윤종혁,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
401,기초학부,전체,RP408,119,URP,김백규,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
402,기초학부,전체,RP408,12,URP,고재원,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
403,기초학부,전체,RP408,120,URP,서대원,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
404,기초학부,전체,RP408,121,URP,김가인,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
405,기초학부,전체,RP408,122,URP,송민영,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
406,기초학부,전체,RP408,123,URP,김영식,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
407,기초학부,전체,RP408,124,URP,이경태,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
408,기초학부,전체,RP408,125,URP,소진현,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
409,기초학부,전체,RP408,126,URP,이병권,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
410,기초학부,전체,RP408,127,URP,이병문,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
411,기초학부,전체,RP408,128,URP,최재호,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
412,기초학부,전체,RP408,129,URP,박대희,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
413,기초학부,전체,RP408,13,URP,엄지원,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
414,기초학부,전체,RP408,130,URP,최원석,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
415,기초학부,전체,RP408,131,URP,이용우,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
416,기초학부,전체,RP408,132,URP,김기섭,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,"전기전자컴퓨터공학과 소속 김기섭 교수, Kisub Kim, Professor, Department of Electrical Engineering and Computer Science"
417,기초학부,전체,RP408,133,URP,최상현,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
418,기초학부,전체,RP408,134,URP,전민석,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
419,기초학부,전체,RP408,135,URP,길현재,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
420,기초학부,전체,RP408,136,URP,장준기,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
421,기초학부,전체,RP408,137,URP,목지수,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
422,기초학부,전체,RP408,138,URP,이민선,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
423,기초학부,전체,RP408,14,URP,백명인,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
424,기초학부,전체,RP408,15,URP,이광,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
425,기초학부,전체,RP408,16,URP,현정호,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
426,기초학부,전체,RP408,17,URP,조용철,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
427,기초학부,전체,RP408,18,URP,김민환,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
428,기초학부,전체,RP408,19,URP,박포정,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
429,기초학부,전체,RP408,20,URP,구재형,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
430,기초학부,전체,RP408,21,URP,이창훈,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
431,기초학부,전체,RP408,22,URP,남창훈,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
432,기초학부,전체,RP408,23,URP,우혜련,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
433,기초학부,전체,RP408,24,URP,곽준명,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
434,기초학부,전체,RP408,25,URP,이영삼,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
435,기초학부,전체,RP408,26,URP,이상임,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
436,기초학부,전체,RP408,27,URP,이병훈,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
437,기초학부,전체,RP408,28,URP,김민석,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
438,기초학부,전체,RP408,29,URP,이재민,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
439,기초학부,전체,RP408,30,URP,예경무,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
440,기초학부,전체,RP408,31,URP,김진해,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
441,기초학부,전체,RP408,32,URP,이종찬,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
442,기초학부,전체,RP408,33,URP,정영태,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
443,기초학부,전체,RP408,34,URP,김민식,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
444,기초학부,전체,RP408,35,URP,기영훈,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
445,기초학부,전체,RP408,36,URP,김유리,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
446,기초학부,전체,RP408,37,URP,정찬,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
447,기초학부,전체,RP408,38,URP,최일규,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
448,기초학부,전체,RP408,39,URP,김태완,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
449,기초학부,전체,RP408,40,URP,이송이,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
450,기초학부,전체,RP408,41,URP,Felix Jonas,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
451,기초학부,전체,RP408,42,URP,오세훈,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
452,기초학부,전체,RP408,43,URP,김기섭,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,"로봇및기계전자공학과 소속 김기섭 교수, Professor Giseop Kim, Department of Robotics and Mechatronics Engineering"
453,기초학부,전체,RP408,44,URP,김동욱,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
454,기초학부,전체,RP408,45,URP,김봉훈,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
455,기초학부,전체,RP408,46,URP,김소희,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
456,기초학부,전체,RP408,47,URP,김회준,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
457,기초학부,전체,RP408,48,URP,남강현,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
458,기초학부,전체,RP408,49,URP,문인규,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
459,기초학부,전체,RP408,50,URP,박경서,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
460,기초학부,전체,RP408,51,URP,박상현,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
461,기초학부,전체,RP408,52,URP,박석호,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
462,기초학부,전체,RP408,53,URP,박준혁,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
463,기초학부,전체,RP408,54,URP,송석호,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
464,기초학부,전체,RP408,55,URP,송철,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
465,기초학부,전체,RP408,56,URP,유재석,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
466,기초학부,전체,RP408,57,URP,윤동원,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
467,기초학부,전체,RP408,58,URP,이상훈,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
468,기초학부,전체,RP408,59,URP,이성민,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
469,기초학부,전체,RP408,60,URP,이아형,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
470,기초학부,전체,RP408,61,URP,이옥균,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
471,기초학부,전체,RP408,62,URP,이재홍,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
472,기초학부,전체,RP408,63,URP,임용섭,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
473,기초학부,전체,RP408,64,URP,장경인,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
474,기초학부,전체,RP408,65,URP,정소현,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
475,기초학부,전체,RP408,66,URP,한상윤,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
476,기초학부,전체,RP408,67,URP,황민호,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
477,기초학부,전체,RP408,69,URP,홍정일,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
478,기초학부,전체,RP408,70,URP,박기성,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
479,기초학부,전체,RP408,71,URP,김성균,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
480,기초학부,전체,RP408,72,URP,정낙천,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
481,기초학부,전체,RP408,74,URP,서정필,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
482,기초학부,전체,RP408,75,URP,김철기,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
483,기초학부,전체,RP408,76,URP,정병혁,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
484,기초학부,전체,RP408,77,URP,강준구,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
485,기초학부,전체,RP408,78,URP,박진희,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
486,기초학부,전체,RP408,79,URP,이성원,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
487,기초학부,전체,RP408,80,URP,이신범,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
488,기초학부,전체,RP408,81,URP,홍선기,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
489,기초학부,전체,RP408,82,URP,이성기,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
490,기초학부,전체,RP408,83,URP,성주영,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
491,기초학부,전체,RP408,84,URP,김아람,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
492,기초학부,전체,RP408,85,URP,서상원,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
493,기초학부,전체,RP408,86,URP,김종구,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
494,기초학부,전체,RP408,87,URP,김소연,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
495,기초학부,전체,RP408,88,URP,문혜원,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
496,기초학부,전체,RP408,89,URP,이호춘,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
497,기초학부,전체,RP408,90,URP,이윤구,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
498,기초학부,전체,RP408,91,URP,상가라쥬샨무감,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
499,기초학부,전체,RP408,92,URP,이종수,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
500,기초학부,전체,RP408,93,URP,인수일,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 233),,
501,기초학부,전체,RP408,94,URP,최승호,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 241),,
502,기초학부,전체,RP408,95,URP,장윤희,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 241),,
503,기초학부,전체,RP408,96,URP,이주혁,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 241),,
504,기초학부,전체,RP408,97,URP,양지웅,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 241),,
505,기초학부,전체,RP408,98,URP,김찬연,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 241),,
506,기초학부,전체,RP408,99,URP,호동해,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 241),,
507,기초학부,전체,TP101,01,디자인 사고,박종래,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,N,월09:00-12:00(E7 - 237),,
508,기초학부,전체,TP202,01,"도심항공교통개론(이,공)",인수일,심화필수,교과,이론,심화,전공,비트랙/융합,,"이학사,공학사",등급,3.0,3.0,0.0,N,Y,월16:00-19:00(E7 - G03),,신규개설
509,기초학부,전체,TP301,01,커뮤니케이션과 현대사회,조성겸,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,N,금09:00-12:00(E7 - L31),,
510,기초학부,전체,TP305,01,게임이론,김선구,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,N,수14:30-17:30(E7 - L31),,
511,기초학부,전체,TP307a,01,UX디자인,박종래,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,N,수10:30-13:30(E7 - 237),,
512,기초학부,전체,TP308,01,생명에 대한 융합적 이해,남창훈,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,N,화09:00-12:00(E7 - G02),,
513,기초학부,전체,TP309,01,학부생을 위한 해석학 개론,안흥주,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,Y,"화09:00-10:30(E7 - 223), 목09:00-10:30(E7 - 223)",,
514,기초학부,전체,TP310,01,현대대수학 개론,Hudson Thomas Bryan,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,Y,"화09:00-10:30(E7 - 224), 목09:00-10:30(E7 - 224)",,
515,기초학부,전체,TP406,01,"텐서들의 기하학과 그 응용(이,공)",한강진,심화필수,교과,이론,심화,전공,비트랙/융합,,"이학사,공학사",등급,3.0,3.0,0.0,N,Y,"화13:00-14:30(E7 - L22), 목13:00-14:30(E7 - L22)",,신규개설
